"year","month","time","spi1","spi2","spi3","spi4","spi5","spi6","spi7","spi8","spi9","spi10","spi11","spi12"
1516,6,1516.54166666667,0,-1.340387,-1.590945,-0.898319,0.394866,-0.710827,-0.650298,0.301024,0.843702,0,0.751403,1.429176
1516,7,1516.625,-3,-2.010581,-2.651575,-2.694956,-1.974329,-0.710827,-1.625745,-1.505119,-0.562468,0,-0.751403,0
1516,8,1516.70833333333,-2,-3.350968,-2.651575,-3.144116,-3.158926,-2.487896,-1.300596,-2.107166,-1.968638,-1.058546,-0.500935,-1.19098
1516,9,1516.79166666667,-1,-2.010581,-3.18189,-2.694956,-3.158926,-3.198723,-2.601192,-1.505119,-2.249872,-2.117092,-1.252338,-0.714588
1516,10,1516.875,-1,-1.340387,-2.12126,-3.144116,-2.76406,-3.198723,-3.25149,-2.709214,-1.687404,-2.381728,-2.254209,-1.429176
1516,11,1516.95833333333,-1,-1.340387,-1.590945,-2.245797,-3.158926,-2.84331,-3.25149,-3.311261,-2.81234,-1.852455,-2.504677,-2.38196
1516,12,1517.04166666667,3,1.340387,0.530315,0,-0.789732,-1.777069,-1.625745,-2.107166,-2.249872,-1.852455,-1.001871,-1.667372
1517,1,1517.125,1,2.680774,1.590945,0.898319,0.394866,-0.355414,-1.300596,-1.204095,-1.687404,-1.852455,-1.502806,-0.714588
1517,2,1517.20833333333,-2,-0.670194,1.06063,0.449159,0,-0.355414,-0.975447,-1.806142,-1.687404,-2.117092,-2.254209,-1.905568
1517,3,1517.29166666667,-3,-3.350968,-2.12126,-0.449159,-0.789732,-1.066241,-1.300596,-1.806142,-2.531106,-2.381728,-2.755144,-2.858352
1517,4,1517.375,-2,-3.350968,-3.712205,-2.694956,-1.184597,-1.421655,-1.625745,-1.806142,-2.249872,-2.911001,-2.755144,-3.096548
1517,5,1517.45833333333,-1,-2.010581,-3.18189,-3.593275,-2.76406,-1.421655,-1.625745,-1.806142,-1.968638,-2.381728,-3.005612,-2.858352
1517,6,1517.54166666667,-2,-2.010581,-2.651575,-3.593275,-3.948658,-3.198723,-1.950894,-2.107166,-2.249872,-2.381728,-2.755144,-3.334744
1517,7,1517.625,3,0.670194,0,-0.898319,-1.974329,-2.487896,-1.950894,-0.903071,-1.124936,-1.323182,-1.502806,-1.905568
1517,8,1517.70833333333,2,3.350968,1.590945,0.898319,0,-1.066241,-1.625745,-1.204095,-0.281234,-0.529273,-0.751403,-0.952784
1517,9,1517.79166666667,1,2.010581,3.18189,1.796638,1.184597,0.355414,-0.650298,-1.204095,-0.843702,0,-0.250468,-0.476392
1517,10,1517.875,-2,-0.670194,0.530315,1.796638,0.789732,0.355414,-0.325149,-1.204095,-1.687404,-1.323182,-0.500935,-0.714588
1517,11,1517.95833333333,-1,-2.010581,-1.06063,0,1.184597,0.355414,0,-0.602047,-1.40617,-1.852455,-1.502806,-0.714588
1517,12,1518.04166666667,0,-0.670194,-1.590945,-0.898319,0,1.066241,0.325149,0,-0.562468,-1.323182,-1.753274,-1.429176
1518,1,1518.125,2,1.340387,0.530315,-0.449159,0,0.710827,1.625745,0.903071,0.562468,0,-0.751403,-1.19098
1518,2,1518.20833333333,0,1.340387,1.06063,0.449159,-0.394866,0,0.650298,1.505119,0.843702,0.529273,0,-0.714588
1518,3,1518.29166666667,2,1.340387,2.12126,1.796638,1.184597,0.355414,0.650298,1.204095,1.968638,1.323182,1.001871,0.476392
1518,4,1518.375,0,1.340387,1.06063,1.796638,1.579463,1.066241,0.325149,0.602047,1.124936,1.852455,1.252338,0.952784
1518,5,1518.45833333333,-3,-2.010581,-0.530315,-0.449159,0.394866,0.355414,0,-0.602047,-0.281234,0.264636,1.001871,0.476392
1518,6,1518.54166666667,-1,-2.680774,-2.12126,-0.898319,-0.789732,0,0,-0.301024,-0.843702,-0.529273,0,0.714588
1518,7,1518.625,0,-0.670194,-2.12126,-1.796638,-0.789732,-0.710827,0,0,-0.281234,-0.793909,-0.500935,0
1518,8,1518.70833333333,0,0,-0.530315,-1.796638,-1.579463,-0.710827,-0.650298,0,0,-0.264636,-0.751403,-0.476392
1518,9,1518.79166666667,2,1.340387,1.06063,0.449159,-0.789732,-0.710827,0,0,0.562468,0.529273,0.250468,-0.238196
1518,10,1518.875,-2,0,0,0,-0.394866,-1.421655,-1.300596,-0.602047,-0.562468,0,0,-0.238196
1518,11,1518.95833333333,0,-1.340387,0,0,0,-0.355414,-1.300596,-1.204095,-0.562468,-0.529273,0,0
1518,12,1519.04166666667,-3,-2.010581,-2.651575,-1.347478,-1.184597,-1.066241,-1.300596,-2.107166,-1.968638,-1.323182,-1.252338,-0.714588
1519,1,1519.125,1,-1.340387,-1.06063,-1.796638,-0.789732,-0.710827,-0.650298,-0.903071,-1.687404,-1.587819,-1.001871,-0.952784
1519,2,1519.20833333333,2,2.010581,0,0,-0.789732,0,0,0,-0.281234,-1.058546,-1.001871,-0.476392
1519,3,1519.29166666667,0,1.340387,1.590945,0,0,-0.710827,0,0,0,-0.264636,-1.001871,-0.952784
1519,4,1519.375,-2,-1.340387,0,0.449159,-0.789732,-0.710827,-1.300596,-0.602047,-0.562468,-0.529273,-0.751403,-1.429176
1519,5,1519.45833333333,3,0.670194,0.530315,1.347478,1.579463,0.355414,0.325149,-0.301024,0.281234,0.264636,0.250468,0
1519,6,1519.54166666667,1,2.680774,1.06063,0.898319,1.579463,1.777069,0.650298,0.602047,0,0.529273,0.500935,0.476392
1519,7,1519.625,2,2.010581,3.18189,1.796638,1.579463,2.132482,2.276043,1.204095,1.124936,0.529273,1.001871,0.952784
1519,8,1519.70833333333,1,2.010581,2.12126,3.144116,1.974329,1.777069,2.276043,2.40819,1.40617,1.323182,0.751403,1.19098
1519,9,1519.79166666667,1,1.340387,2.12126,2.245797,3.158926,2.132482,1.950894,2.40819,2.531106,1.587819,1.502806,0.952784
1519,10,1519.875,1,1.340387,1.590945,2.245797,2.369195,3.198723,2.276043,2.107166,2.531106,2.646365,1.753274,1.667372
1519,11,1519.95833333333,1,1.340387,1.590945,1.796638,2.369195,2.487896,3.25149,2.40819,2.249872,2.646365,2.755144,1.905568
1519,12,1520.04166666667,0,0.670194,1.06063,1.347478,1.579463,2.132482,2.276043,3.010237,2.249872,2.117092,2.504677,2.620156
1520,1,1520.125,0,0,0.530315,0.898319,1.184597,1.421655,1.950894,2.107166,2.81234,2.117092,2.003741,2.38196
1520,2,1520.20833333333,-2,-1.340387,-1.06063,-0.449159,0,0.355414,0.650298,1.204095,1.40617,2.117092,1.502806,1.429176
1520,3,1520.29166666667,0,-1.340387,-1.06063,-0.898319,-0.394866,0,0.325149,0.602047,1.124936,1.323182,2.003741,1.429176
1520,4,1520.375,0,0,-1.06063,-0.898319,-0.789732,-0.355414,0,0.301024,0.562468,1.058546,1.252338,1.905568
1520,5,1520.45833333333,1,0.670194,0.530315,-0.449159,-0.394866,-0.355414,0,0.301024,0.562468,0.793909,1.252338,1.429176
1520,6,1520.54166666667,0,0.670194,0.530315,0.449159,-0.394866,-0.355414,-0.325149,0,0.281234,0.529273,0.751403,1.19098
1520,7,1520.625,0,0,0.530315,0.449159,0.394866,-0.355414,-0.325149,-0.301024,0,0.264636,0.500935,0.714588
1520,8,1520.70833333333,2,1.340387,1.06063,1.347478,1.184597,1.066241,0.325149,0.301024,0.281234,0.529273,0.751403,0.952784
1520,9,1520.79166666667,3,3.350968,2.651575,2.245797,2.369195,2.132482,1.950894,1.204095,1.124936,1.058546,1.252338,1.429176
1520,10,1520.875,0,2.010581,2.651575,2.245797,1.974329,2.132482,1.950894,1.806142,1.124936,1.058546,1.001871,1.19098
1520,11,1520.95833333333,0,0,1.590945,2.245797,1.974329,1.777069,1.950894,1.806142,1.687404,1.058546,1.001871,0.952784
1520,12,1521.04166666667,0,0,0,1.347478,1.974329,1.777069,1.625745,1.806142,1.687404,1.587819,1.001871,0.952784
1521,1,1521.125,0,0,0,0,1.184597,1.777069,1.625745,1.505119,1.687404,1.587819,1.502806,0.952784
1521,2,1521.20833333333,0,0,0,0,0,1.066241,1.625745,1.505119,1.40617,1.587819,1.502806,1.429176
1521,3,1521.29166666667,1,0.670194,0.530315,0.449159,0.394866,0.355414,1.300596,1.806142,1.687404,1.587819,1.753274,1.667372
1521,4,1521.375,-1,0,0,0,0,0,0,0.903071,1.40617,1.323182,1.252338,1.429176
1521,5,1521.45833333333,-2,-2.010581,-1.06063,-0.898319,-0.789732,-0.710827,-0.650298,-0.602047,0.281234,0.793909,0.751403,0.714588
1521,6,1521.54166666667,-1,-2.010581,-2.12126,-1.347478,-1.184597,-1.066241,-0.975447,-0.903071,-0.843702,0,0.500935,0.476392
1521,7,1521.625,-2,-2.010581,-2.651575,-2.694956,-1.974329,-1.777069,-1.625745,-1.505119,-1.40617,-1.323182,-0.500935,0
1521,8,1521.70833333333,-1,-2.010581,-2.12126,-2.694956,-2.76406,-2.132482,-1.950894,-1.806142,-1.687404,-1.587819,-1.502806,-0.714588
1521,9,1521.79166666667,-2,-2.010581,-2.651575,-2.694956,-3.158926,-3.198723,-2.601192,-2.40819,-2.249872,-2.117092,-2.003741,-1.905568
1521,10,1521.875,-1,-2.010581,-2.12126,-2.694956,-2.76406,-3.198723,-3.25149,-2.709214,-2.531106,-2.381728,-2.254209,-2.143764
1521,11,1521.95833333333,-2,-2.010581,-2.651575,-2.694956,-3.158926,-3.198723,-3.576639,-3.612285,-3.093574,-2.911001,-2.755144,-2.620156
1521,12,1522.04166666667,-3,-3.350968,-3.18189,-3.593275,-3.553792,-3.909551,-3.901788,-4.214332,-4.21851,-3.704911,-3.506547,-3.334744
1522,1,1522.125,-2,-3.350968,-3.712205,-3.593275,-3.948658,-3.909551,-4.226937,-4.214332,-4.499744,-4.49882,-4.007483,-3.811136
1522,2,1522.20833333333,0,-1.340387,-2.651575,-3.144116,-3.158926,-3.554137,-3.576639,-3.913309,-3.937276,-4.234184,-4.25795,-3.811136
1522,3,1522.29166666667,0,0,-1.06063,-2.245797,-2.76406,-2.84331,-3.25149,-3.311261,-3.656042,-3.704911,-4.007483,-4.049332
1522,4,1522.375,2,1.340387,1.06063,0,-1.184597,-1.777069,-1.950894,-2.40819,-2.531106,-2.911001,-3.005612,-3.334744
1522,5,1522.45833333333,1,2.010581,1.590945,1.347478,0.394866,-0.710827,-1.300596,-1.505119,-1.968638,-2.117092,-2.504677,-2.620156
1522,6,1522.54166666667,2,2.010581,2.651575,2.245797,1.974329,1.066241,0,-0.602047,-0.843702,-1.323182,-1.502806,-1.905568
1522,7,1522.625,0,1.340387,1.590945,2.245797,1.974329,1.777069,0.975447,0,-0.562468,-0.793909,-1.252338,-1.429176
1522,8,1522.70833333333,0,0,1.06063,1.347478,1.974329,1.777069,1.625745,0.903071,0,-0.529273,-0.751403,-1.19098
1522,9,1522.79166666667,0,0,0,0.898319,1.184597,1.777069,1.625745,1.505119,0.843702,0,-0.500935,-0.714588
1522,10,1522.875,1,0.670194,0.530315,0.449159,1.184597,1.421655,1.950894,1.806142,1.687404,1.058546,0.250468,-0.238196
1522,11,1522.95833333333,1,1.340387,1.06063,0.898319,0.789732,1.421655,1.625745,2.107166,1.968638,1.852455,1.252338,0.476392
1522,12,1523.04166666667,3,2.680774,2.651575,2.245797,1.974329,1.777069,2.276043,2.40819,2.81234,2.646365,2.504677,1.905568
1523,1,1523.125,0,2.010581,2.12126,2.245797,1.974329,1.777069,1.625745,2.107166,2.249872,2.646365,2.504677,2.38196
1523,2,1523.20833333333,0,0,1.590945,1.796638,1.974329,1.777069,1.625745,1.505119,1.968638,2.117092,2.504677,2.38196
1523,3,1523.29166666667,-1,-0.670194,-0.530315,0.898319,1.184597,1.421655,1.300596,1.204095,1.124936,1.587819,1.753274,2.143764
1523,4,1523.375,-1,-1.340387,-1.06063,-0.898319,0.394866,0.710827,0.975447,0.903071,0.843702,0.793909,1.252338,1.429176
1523,5,1523.45833333333,0,-0.670194,-1.06063,-0.898319,-0.789732,0.355414,0.650298,0.903071,0.843702,0.793909,0.751403,1.19098
1523,6,1523.54166666667,1,0.670194,0,-0.449159,-0.394866,-0.355414,0.650298,0.903071,1.124936,1.058546,1.001871,0.952784
1523,7,1523.625,-2,-0.670194,-0.530315,-0.898319,-1.184597,-1.066241,-0.975447,0,0.281234,0.529273,0.500935,0.476392
1523,8,1523.70833333333,-3,-3.350968,-2.12126,-1.796638,-1.974329,-2.132482,-1.950894,-1.806142,-0.843702,-0.529273,-0.250468,-0.238196
1523,9,1523.79166666667,0,-2.010581,-2.651575,-1.796638,-1.579463,-1.777069,-1.950894,-1.806142,-1.687404,-0.793909,-0.500935,-0.238196
1523,10,1523.875,0,0,-1.590945,-2.245797,-1.579463,-1.421655,-1.625745,-1.806142,-1.687404,-1.587819,-0.751403,-0.476392
1523,11,1523.95833333333,2,1.340387,1.06063,-0.449159,-1.184597,-0.710827,-0.650298,-0.903071,-1.124936,-1.058546,-1.001871,-0.238196
1523,12,1524.04166666667,2,2.680774,2.12126,1.796638,0.394866,-0.355414,0,0,-0.281234,-0.529273,-0.500935,-0.476392
1524,1,1524.125,3,3.350968,3.712205,3.144116,2.76406,1.421655,0.650298,0.903071,0.843702,0.529273,0.250468,0.238196
1524,2,1524.20833333333,2,3.350968,3.712205,4.042435,3.553792,3.198723,1.950894,1.204095,1.40617,1.323182,1.001871,0.714588
1524,3,1524.29166666667,0,1.340387,2.651575,3.144116,3.553792,3.198723,2.926341,1.806142,1.124936,1.323182,1.252338,0.952784
1524,4,1524.375,0,0,1.06063,2.245797,2.76406,3.198723,2.926341,2.709214,1.687404,1.058546,1.252338,1.19098
1524,5,1524.45833333333,-1,-0.670194,-0.530315,0.449159,1.579463,2.132482,2.601192,2.40819,2.249872,1.323182,0.751403,0.952784
1524,6,1524.54166666667,1,0,0,0,0.789732,1.777069,2.276043,2.709214,2.531106,2.381728,1.502806,0.952784
1524,7,1524.625,1,1.340387,0.530315,0.449159,0.394866,1.066241,1.950894,2.40819,2.81234,2.646365,2.504677,1.667372
1524,8,1524.70833333333,1,1.340387,1.590945,0.898319,0.789732,0.710827,1.300596,2.107166,2.531106,2.911001,2.755144,2.620156
1524,9,1524.79166666667,0,0.670194,1.06063,1.347478,0.789732,0.710827,0.650298,1.204095,1.968638,2.381728,2.755144,2.620156
1524,10,1524.875,-1,-0.670194,0,0.449159,0.789732,0.355414,0.325149,0.301024,0.843702,1.587819,2.003741,2.38196
1524,11,1524.95833333333,-1,-1.340387,-1.06063,-0.449159,0,0.355414,0,0,0,0.529273,1.252338,1.667372
1524,12,1525.04166666667,0,-0.670194,-1.06063,-0.898319,-0.394866,0,0.325149,0,0,0,0.500935,1.19098
1525,1,1525.125,1,0.670194,0,-0.449159,-0.394866,0,0.325149,0.602047,0.281234,0.264636,0.250468,0.714588
1525,2,1525.20833333333,-1,0,0,-0.449159,-0.789732,-0.710827,-0.325149,0,0.281234,0,0,0
1525,3,1525.29166666667,-1,-1.340387,-0.530315,-0.449159,-0.789732,-1.066241,-0.975447,-0.602047,-0.281234,0,-0.250468,-0.238196
1525,4,1525.375,-1,-1.340387,-1.590945,-0.898319,-0.789732,-1.066241,-1.300596,-1.204095,-0.843702,-0.529273,-0.250468,-0.476392
1525,5,1525.45833333333,0,-0.670194,-1.06063,-1.347478,-0.789732,-0.710827,-0.975447,-1.204095,-1.124936,-0.793909,-0.500935,-0.238196
1525,6,1525.54166666667,0,0,-0.530315,-0.898319,-1.184597,-0.710827,-0.650298,-0.903071,-1.124936,-1.058546,-0.751403,-0.476392
1525,7,1525.625,-1,-0.670194,-0.530315,-0.898319,-1.184597,-1.421655,-0.975447,-0.903071,-1.124936,-1.323182,-1.252338,-0.952784
1525,8,1525.70833333333,1,0,0,0,-0.394866,-0.710827,-0.975447,-0.602047,-0.562468,-0.793909,-1.001871,-0.952784
1525,9,1525.79166666667,0,0.670194,0,0,0,-0.355414,-0.650298,-0.903071,-0.562468,-0.529273,-0.751403,-0.952784
1525,10,1525.875,0,0,0.530315,0,0,0,-0.325149,-0.602047,-0.843702,-0.529273,-0.500935,-0.714588
1525,11,1525.95833333333,1,0.670194,0.530315,0.898319,0.394866,0.355414,0.325149,0,-0.281234,-0.529273,-0.250468,-0.238196
1525,12,1526.04166666667,-1,0,0,0,0.394866,0,0,0,-0.281234,-0.529273,-0.751403,-0.476392
1526,1,1526.125,1,0,0.530315,0.449159,0.394866,0.710827,0.325149,0.301024,0.281234,0,-0.250468,-0.476392
1526,2,1526.20833333333,1,1.340387,0.530315,0.898319,0.789732,0.710827,0.975447,0.602047,0.562468,0.529273,0.250468,0
1526,3,1526.29166666667,3,2.680774,2.651575,1.796638,1.974329,1.777069,1.625745,1.806142,1.40617,1.323182,1.252338,0.952784
1526,4,1526.375,-1,1.340387,1.590945,1.796638,1.184597,1.421655,1.300596,1.204095,1.40617,1.058546,1.001871,0.952784
1526,5,1526.45833333333,1,0,1.590945,1.796638,1.974329,1.421655,1.625745,1.505119,1.40617,1.587819,1.252338,1.19098
1526,6,1526.54166666667,-1,0,-0.530315,0.898319,1.184597,1.421655,0.975447,1.204095,1.124936,1.058546,1.252338,0.952784
1526,7,1526.625,2,0.670194,1.06063,0.449159,1.579463,1.777069,1.950894,1.505119,1.687404,1.587819,1.502806,1.667372
1526,8,1526.70833333333,0,1.340387,0.530315,0.898319,0.394866,1.421655,1.625745,1.806142,1.40617,1.587819,1.502806,1.429176
1526,9,1526.79166666667,0,0,1.06063,0.449159,0.789732,0.355414,1.300596,1.505119,1.687404,1.323182,1.502806,1.429176
1526,10,1526.875,1,0.670194,0.530315,1.347478,0.789732,1.066241,0.650298,1.505119,1.687404,1.852455,1.502806,1.667372
1526,11,1526.95833333333,0,0.670194,0.530315,0.449159,1.184597,0.710827,0.975447,0.602047,1.40617,1.587819,1.753274,1.429176
1526,12,1527.04166666667,1,0.670194,1.06063,0.898319,0.789732,1.421655,0.975447,1.204095,0.843702,1.587819,1.753274,1.905568
1527,1,1527.125,2,2.010581,1.590945,1.796638,1.579463,1.421655,1.950894,1.505119,1.687404,1.323182,2.003741,2.143764
1527,2,1527.20833333333,0,1.340387,1.590945,1.347478,1.579463,1.421655,1.300596,1.806142,1.40617,1.587819,1.252338,1.905568
1527,3,1527.29166666667,1,0.670194,1.590945,1.796638,1.579463,1.777069,1.625745,1.505119,1.968638,1.587819,1.753274,1.429176
1527,4,1527.375,0,0.670194,0.530315,1.347478,1.579463,1.421655,1.625745,1.505119,1.40617,1.852455,1.502806,1.667372
1527,5,1527.45833333333,0,0,0.530315,0.449159,1.184597,1.421655,1.300596,1.505119,1.40617,1.323182,1.753274,1.429176
1527,6,1527.54166666667,-1,-0.670194,-0.530315,0,0,0.710827,0.975447,0.903071,1.124936,1.058546,1.001871,1.429176
1527,7,1527.625,0,-0.670194,-0.530315,-0.449159,0,0,0.650298,0.903071,0.843702,1.058546,1.001871,0.952784
1527,8,1527.70833333333,-1,-0.670194,-1.06063,-0.898319,-0.789732,-0.355414,-0.325149,0.301024,0.562468,0.529273,0.751403,0.714588
1527,9,1527.79166666667,1,0,0,-0.449159,-0.394866,-0.355414,0,0,0.562468,0.793909,0.751403,0.952784
1527,10,1527.875,-1,0,-0.530315,-0.449159,-0.789732,-0.710827,-0.650298,-0.301024,-0.281234,0.264636,0.500935,0.476392
1527,11,1527.95833333333,2,0.670194,1.06063,0.449159,0.394866,0,0,0,0.281234,0.264636,0.751403,0.952784
1527,12,1528.04166666667,-1,0.670194,0,0.449159,0,0,-0.325149,-0.301024,-0.281234,0,0,0.476392
1528,1,1528.125,0,-0.670194,0.530315,0,0.394866,0,0,-0.301024,-0.281234,-0.264636,0,0
1528,2,1528.20833333333,1,0.670194,0,0.898319,0.394866,0.710827,0.325149,0.301024,0,0,0,0.238196
1528,3,1528.29166666667,0,0.670194,0.530315,0,0.789732,0.355414,0.650298,0.301024,0.281234,0,0,0
1528,4,1528.375,0,0,0.530315,0.449159,0,0.710827,0.325149,0.602047,0.281234,0.264636,0,0
1528,5,1528.45833333333,0,0,0,0.449159,0.394866,0,0.650298,0.301024,0.562468,0.264636,0.250468,0
1528,6,1528.54166666667,0,0,0,0,0.394866,0.355414,0,0.602047,0.281234,0.529273,0.250468,0.238196
1528,7,1528.625,1,0.670194,0.530315,0.449159,0.394866,0.710827,0.650298,0.301024,0.843702,0.529273,0.751403,0.476392
1528,8,1528.70833333333,2,2.010581,1.590945,1.347478,1.184597,1.066241,1.300596,1.204095,0.843702,1.323182,1.001871,1.19098
1528,9,1528.79166666667,1,2.010581,2.12126,1.796638,1.579463,1.421655,1.300596,1.505119,1.40617,1.058546,1.502806,1.19098
1528,10,1528.875,2,2.010581,2.651575,2.694956,2.369195,2.132482,1.950894,1.806142,1.968638,1.852455,1.502806,1.905568
1528,11,1528.95833333333,1,2.010581,2.12126,2.694956,2.76406,2.487896,2.276043,2.107166,1.968638,2.117092,2.003741,1.667372
1528,12,1529.04166666667,0,0.670194,1.590945,1.796638,2.369195,2.487896,2.276043,2.107166,1.968638,1.852455,2.003741,1.905568
1529,1,1529.125,0,0,0.530315,1.347478,1.579463,2.132482,2.276043,2.107166,1.968638,1.852455,1.753274,1.905568
1529,2,1529.20833333333,0,0,0,0.449159,1.184597,1.421655,1.950894,2.107166,1.968638,1.852455,1.753274,1.667372
1529,3,1529.29166666667,1,0.670194,0.530315,0.449159,0.789732,1.421655,1.625745,2.107166,2.249872,2.117092,2.003741,1.905568
1529,4,1529.375,-1,0,0,0,0,0.355414,0.975447,1.204095,1.687404,1.852455,1.753274,1.667372
1529,5,1529.45833333333,1,0,0.530315,0.449159,0.394866,0.355414,0.650298,1.204095,1.40617,1.852455,2.003741,1.905568
1529,6,1529.54166666667,2,2.010581,1.06063,1.347478,1.184597,1.066241,0.975447,1.204095,1.687404,1.852455,2.254209,2.38196
1529,7,1529.625,1,2.010581,2.12126,1.347478,1.579463,1.421655,1.300596,1.204095,1.40617,1.852455,2.003741,2.38196
1529,8,1529.70833333333,3,2.680774,3.18189,3.144116,2.369195,2.487896,2.276043,2.107166,1.968638,2.117092,2.504677,2.620156
1529,9,1529.79166666667,0,2.010581,2.12126,2.694956,2.76406,2.132482,2.276043,2.107166,1.968638,1.852455,2.003741,2.38196
1529,10,1529.875,1,0.670194,2.12126,2.245797,2.76406,2.84331,2.276043,2.40819,2.249872,2.117092,2.003741,2.143764
1529,11,1529.95833333333,1,1.340387,1.06063,2.245797,2.369195,2.84331,2.926341,2.40819,2.531106,2.381728,2.254209,2.143764
1529,12,1530.04166666667,1,1.340387,1.590945,1.347478,2.369195,2.487896,2.926341,3.010237,2.531106,2.646365,2.504677,2.38196
1530,1,1530.125,0,0.670194,1.06063,1.347478,1.184597,2.132482,2.276043,2.709214,2.81234,2.381728,2.504677,2.38196
1530,2,1530.20833333333,0,0,0.530315,0.898319,1.184597,1.066241,1.950894,2.107166,2.531106,2.646365,2.254209,2.38196
1530,3,1530.29166666667,-2,-1.340387,-1.06063,-0.449159,0,0.355414,0.325149,1.204095,1.40617,1.852455,2.003741,1.667372
1530,4,1530.375,1,-0.670194,-0.530315,-0.449159,0,0.355414,0.650298,0.602047,1.40617,1.587819,2.003741,2.143764
1530,5,1530.45833333333,0,0.670194,-0.530315,-0.449159,-0.394866,0,0.325149,0.602047,0.562468,1.323182,1.502806,1.905568
1530,6,1530.54166666667,0,0,0.530315,-0.449159,-0.394866,-0.355414,0,0.301024,0.562468,0.529273,1.252338,1.429176
1530,7,1530.625,0,0,0,0.449159,-0.394866,-0.355414,-0.325149,0,0.281234,0.529273,0.500935,1.19098
1530,8,1530.70833333333,2,1.340387,1.06063,0.898319,1.184597,0.355414,0.325149,0.301024,0.562468,0.793909,1.001871,0.952784
1530,9,1530.79166666667,0,1.340387,1.06063,0.898319,0.789732,1.066241,0.325149,0.301024,0.281234,0.529273,0.751403,0.952784
1530,10,1530.875,2,1.340387,2.12126,1.796638,1.579463,1.421655,1.625745,0.903071,0.843702,0.793909,1.001871,1.19098
1530,11,1530.95833333333,0,1.340387,1.06063,1.796638,1.579463,1.421655,1.300596,1.505119,0.843702,0.793909,0.751403,0.952784
1530,12,1531.04166666667,1,0.670194,1.590945,1.347478,1.974329,1.777069,1.625745,1.505119,1.687404,1.058546,1.001871,0.952784
1531,1,1531.125,-2,-0.670194,-0.530315,0.449159,0.394866,1.066241,0.975447,0.903071,0.843702,1.058546,0.500935,0.476392
1531,2,1531.20833333333,0,-1.340387,-0.530315,-0.449159,0.394866,0.355414,0.975447,0.903071,0.843702,0.793909,1.001871,0.476392
1531,3,1531.29166666667,2,1.340387,0,0.449159,0.394866,1.066241,0.975447,1.505119,1.40617,1.323182,1.252338,1.429176
1531,4,1531.375,2,2.680774,2.12126,0.898319,1.184597,1.066241,1.625745,1.505119,1.968638,1.852455,1.753274,1.667372
1531,5,1531.45833333333,1,2.010581,2.651575,2.245797,1.184597,1.421655,1.300596,1.806142,1.687404,2.117092,2.003741,1.905568
1531,6,1531.54166666667,1,1.340387,2.12126,2.694956,2.369195,1.421655,1.625745,1.505119,1.968638,1.852455,2.254209,2.143764
1531,7,1531.625,-1,0,0.530315,1.347478,1.974329,1.777069,0.975447,1.204095,1.124936,1.587819,1.502806,1.905568
1531,8,1531.70833333333,0,-0.670194,0,0.449159,1.184597,1.777069,1.625745,0.903071,1.124936,1.058546,1.502806,1.429176
1531,9,1531.79166666667,-1,-0.670194,-1.06063,-0.449159,0,0.710827,1.300596,1.204095,0.562468,0.793909,0.751403,1.19098
1531,10,1531.875,0,-0.670194,-0.530315,-0.898319,-0.394866,0,0.650298,1.204095,1.124936,0.529273,0.751403,0.714588
1531,11,1531.95833333333,0,0,-0.530315,-0.449159,-0.789732,-0.355414,0,0.602047,1.124936,1.058546,0.500935,0.714588
1531,12,1532.04166666667,2,1.340387,1.06063,0.449159,0.394866,0,0.325149,0.602047,1.124936,1.587819,1.502806,0.952784
