"year","month","time","hdi","hwi","hhi","hxi"
1953,9,1953.79166666667,-2,0,-2,-2
1953,10,1953.875,-2.117092,0,-2.117092,-2.117092
1953,11,1953.95833333333,-2.694956,0,-2.694956,-2.694956
1953,12,1954.04166666667,-2.76406,0,-2.76406,-2.76406
1954,1,1954.125,-2.487896,0,-2.487896,-2.487896
1954,2,1954.20833333333,-2.601192,0,-2.601192,-2.601192
1954,3,1954.29166666667,-2.709214,0,-2.709214,-2.709214
1954,4,1954.375,-2.249872,1,-1.249872,-2.249872
1954,5,1954.45833333333,-2.117092,0.670194,-1.446898,-2.117092
1954,6,1954.54166666667,-1,0,-1,-1
1954,7,1954.625,0,1.5,1.5,1.5
1954,8,1954.70833333333,0,2,2,2
1954,9,1954.79166666667,0,2.245797,2.245797,2.245797
1954,10,1954.875,0,2.694956,2.694956,2.694956
1954,11,1954.95833333333,-1,0,-1,-1
1954,12,1955.04166666667,0,2.132482,2.132482,2.132482
1955,1,1955.125,0,2.601192,2.601192,2.601192
1955,2,1955.20833333333,0,2.40819,2.40819,2.40819
1955,3,1955.29166666667,-1,0,-1,-1
1955,4,1955.375,-1.340387,0,-1.340387,-1.340387
1955,5,1955.45833333333,-0.670194,0,-0.670194,-0.670194
1955,6,1955.54166666667,0,0,0,0
1955,7,1955.625,0,0,0,0
1955,8,1955.70833333333,-1,0,-1,-1
1955,9,1955.79166666667,-0.670194,0,-0.670194,-0.670194
1955,10,1955.875,0,0,0,0
1955,11,1955.95833333333,-1.5,0,-1.5,-1.5
1955,12,1956.04166666667,0,1.5,1.5,1.5
1956,1,1956.125,0,1.340387,1.340387,1.340387
1956,2,1956.20833333333,-1.5,0,-1.5,-1.5
1956,3,1956.29166666667,-1.340387,0,-1.340387,-1.340387
1956,4,1956.375,0,0,0,0
1956,5,1956.45833333333,0,0,0,0
1956,6,1956.54166666667,0,0,0,0
1956,7,1956.625,0,1.5,1.5,1.5
1956,8,1956.70833333333,0,2,2,2
1956,9,1956.79166666667,0,1.590945,1.590945,1.590945
1956,10,1956.875,0,2.245797,2.245797,2.245797
1956,11,1956.95833333333,0,1.340387,1.340387,1.340387
1956,12,1957.04166666667,-1,0,-1,-1
1957,1,1957.125,-1.340387,0,-1.340387,-1.340387
1957,2,1957.20833333333,0,1.5,1.5,1.5
1957,3,1957.29166666667,0,1.340387,1.340387,1.340387
1957,4,1957.375,-1,0,-1,-1
1957,5,1957.45833333333,-1.340387,0,-1.340387,-1.340387
1957,6,1957.54166666667,0,1,1,1
1957,7,1957.625,0,0.670194,0.670194,0.670194
1957,8,1957.70833333333,0,0,0,0
1957,9,1957.79166666667,0,1.5,1.5,1.5
1957,10,1957.875,-1,0.670194,-0.329806,-1
1957,11,1957.95833333333,-1.340387,0,-1.340387,-1.340387
1957,12,1958.04166666667,-1.590945,0,-1.590945,-1.590945
1958,1,1958.125,0,1,1,1
1958,2,1958.20833333333,0,2,2,2
1958,3,1958.29166666667,-1,1.590945,0.590945,1.590945
1958,4,1958.375,-0.670194,0,-0.670194,-0.670194
1958,5,1958.45833333333,0,1,1,1
1958,6,1958.54166666667,0,0.670194,0.670194,0.670194
1958,7,1958.625,0,0,0,0
1958,8,1958.70833333333,0,0,0,0
1958,9,1958.79166666667,0,0,0,0
1958,10,1958.875,0,1,1,1
1958,11,1958.95833333333,0,0.670194,0.670194,0.670194
1958,12,1959.04166666667,0,1.590945,1.590945,1.590945
1959,1,1959.125,0,1.340387,1.340387,1.340387
1959,2,1959.20833333333,-2,0,-2,-2
1959,3,1959.29166666667,-2,0,-2,-2
1959,4,1959.375,-1.590945,0,-1.590945,-1.590945
1959,5,1959.45833333333,0,0,0,0
1959,6,1959.54166666667,-1,0,-1,-1
1959,7,1959.625,-2.132482,0,-2.132482,-2.132482
1959,8,1959.70833333333,-1.590945,0,-1.590945,-1.590945
1959,9,1959.79166666667,-2.709214,0,-2.709214,-2.709214
1959,10,1959.875,-2.531106,0,-2.531106,-2.531106
1959,11,1959.95833333333,-2.646365,0,-2.646365,-2.646365
1959,12,1960.04166666667,-2.276043,0,-2.276043,-2.276043
1960,1,1960.125,-2.107166,0,-2.107166,-2.107166
1960,2,1960.20833333333,0,0,0,0
1960,3,1960.29166666667,0,0,0,0
1960,4,1960.375,-1,0,-1,-1
1960,5,1960.45833333333,-0.670194,0,-0.670194,-0.670194
1960,6,1960.54166666667,-1,0,-1,-1
1960,7,1960.625,-0.670194,0,-0.670194,-0.670194
1960,8,1960.70833333333,0,1.5,1.5,1.5
1960,9,1960.79166666667,-1,0.670194,-0.329806,-1
1960,10,1960.875,0,2,2,2
1960,11,1960.95833333333,0,2,2,2
1960,12,1961.04166666667,0,1.590945,1.590945,1.590945
1961,1,1961.125,0,0,0,0
1961,2,1961.20833333333,0,0,0,0
1961,3,1961.29166666667,-1,0,-1,-1
1961,4,1961.375,0,1,1,1
1961,5,1961.45833333333,0,2,2,2
1961,6,1961.54166666667,0,2,2,2
1961,7,1961.625,0,1.796638,1.796638,1.796638
1961,8,1961.70833333333,0,0,0,0
1961,9,1961.79166666667,0,0,0,0
1961,10,1961.875,0,0,0,0
1961,11,1961.95833333333,0,0,0,0
1961,12,1962.04166666667,0,1,1,1
1962,1,1962.125,0,1.340387,1.340387,1.340387
1962,2,1962.20833333333,0,0.670194,0.670194,0.670194
1962,3,1962.29166666667,0,1,1,1
1962,4,1962.375,0,0.670194,0.670194,0.670194
1962,5,1962.45833333333,0,0,0,0
1962,6,1962.54166666667,-2,0,-2,-2
1962,7,1962.625,-2,0,-2,-2
1962,8,1962.70833333333,-2.245797,0,-2.245797,-2.245797
1962,9,1962.79166666667,-2.245797,0,-2.245797,-2.245797
1962,10,1962.875,-2.76406,0,-2.76406,-2.76406
1962,11,1962.95833333333,-2.84331,0,-2.84331,-2.84331
1962,12,1963.04166666667,-2.601192,0,-2.601192,-2.601192
1963,1,1963.125,-3,0,-3,-3
1963,2,1963.20833333333,-3,0,-3,-3
1963,3,1963.29166666667,-2.911001,0,-2.911001,-2.911001
1963,4,1963.375,-2.117092,0,-2.117092,-2.117092
1963,5,1963.45833333333,-2.117092,0,-2.117092,-2.117092
1963,6,1963.54166666667,-0.670194,0,-0.670194,-0.670194
1963,7,1963.625,0,0,0,0
1963,8,1963.70833333333,0,1,1,1
1963,9,1963.79166666667,0,0.670194,0.670194,0.670194
1963,10,1963.875,0,0,0,0
1963,11,1963.95833333333,0,1.5,1.5,1.5
1963,12,1964.04166666667,-1.5,0,-1.5,-1.5
1964,1,1964.125,-2,0,-2,-2
1964,2,1964.20833333333,-2,0,-2,-2
1964,3,1964.29166666667,-1.796638,1.5,-0.296638,-1.796638
1964,4,1964.375,0,1.340387,1.340387,1.340387
1964,5,1964.45833333333,0,0,0,0
1964,6,1964.54166666667,-1,0,-1,-1
1964,7,1964.625,-2.40819,0,-2.40819,-2.40819
1964,8,1964.70833333333,-2.531106,0,-2.531106,-2.531106
1964,9,1964.79166666667,-2.381728,0,-2.381728,-2.381728
1964,10,1964.875,0,1,1,1
1964,11,1964.95833333333,0,1.340387,1.340387,1.340387
1964,12,1965.04166666667,-1,0,-1,-1
1965,1,1965.125,0,1.5,1.5,1.5
1965,2,1965.20833333333,0,1.340387,1.340387,1.340387
1965,3,1965.29166666667,0,2,2,2
1965,4,1965.375,0,2.694956,2.694956,2.694956
1965,5,1965.45833333333,0,3,3,3
1965,6,1965.54166666667,0,3,3,3
1965,7,1965.625,0,3.175638,3.175638,3.175638
1965,8,1965.70833333333,-1,3,2,3
1965,9,1965.79166666667,0,3,3,3
1965,10,1965.875,-1.5,2.381728,0.881728,2.381728
1965,11,1965.95833333333,0,2.531106,2.531106,2.531106
1965,12,1966.04166666667,0,3.334744,3.334744,3.334744
1966,1,1966.125,0,3.005612,3.005612,3.005612
1966,2,1966.20833333333,0,2.245797,2.245797,2.245797
1966,3,1966.29166666667,0,2.369195,2.369195,2.369195
1966,4,1966.375,0,2.487896,2.487896,2.487896
1966,5,1966.45833333333,0,2.276043,2.276043,2.276043
1966,6,1966.54166666667,0,2.107166,2.107166,2.107166
1966,7,1966.625,0,2.249872,2.249872,2.249872
1966,8,1966.70833333333,0,2.381728,2.381728,2.381728
1966,9,1966.79166666667,-1,0,-1,-1
1966,10,1966.875,0,1,1,1
1966,11,1966.95833333333,0,0.670194,0.670194,0.670194
1966,12,1967.04166666667,0,2,2,2
1967,1,1967.125,0,2,2,2
1967,2,1967.20833333333,0,1.590945,1.590945,1.590945
1967,3,1967.29166666667,0,2.245797,2.245797,2.245797
1967,4,1967.375,-1,0.670194,-0.329806,-1
1967,5,1967.45833333333,-0.670194,0,-0.670194,-0.670194
1967,6,1967.54166666667,0,0,0,0
1967,7,1967.625,0,0,0,0
1967,8,1967.70833333333,0,0,0,0
1967,9,1967.79166666667,0,1.5,1.5,1.5
1967,10,1967.875,0,1.340387,1.340387,1.340387
1967,11,1967.95833333333,0,0,0,0
1967,12,1968.04166666667,0,0,0,0
1968,1,1968.125,0,1.5,1.5,1.5
1968,2,1968.20833333333,0,1.340387,1.340387,1.340387
1968,3,1968.29166666667,0,0,0,0
1968,4,1968.375,0,1.796638,1.796638,1.796638
1968,5,1968.45833333333,0,1.340387,1.340387,1.340387
1968,6,1968.54166666667,0,0,0,0
1968,7,1968.625,0,0,0,0
1968,8,1968.70833333333,0,2.107166,2.107166,2.107166
1968,9,1968.79166666667,0,2.84331,2.84331,2.84331
1968,10,1968.875,0,2.694956,2.694956,2.694956
1968,11,1968.95833333333,-1,2.245797,1.245797,2.245797
1968,12,1969.04166666667,-1.340387,0,-1.340387,-1.340387
1969,1,1969.125,-1.590945,0,-1.590945,-1.590945
1969,2,1969.20833333333,-0.670194,0,-0.670194,-0.670194
1969,3,1969.29166666667,0,0,0,0
1969,4,1969.375,0,1,1,1
1969,5,1969.45833333333,0,0.670194,0.670194,0.670194
1969,6,1969.54166666667,0,1,1,1
1969,7,1969.625,-1,0,-1,-1
1969,8,1969.70833333333,0,1,1,1
1969,9,1969.79166666667,-1.5,0,-1.5,-1.5
1969,10,1969.875,-2,0,-2,-2
1969,11,1969.95833333333,-1.590945,1,-0.590945,-1.590945
1969,12,1970.04166666667,-1.796638,0,-1.796638,-1.796638
1970,1,1970.125,-0.670194,0,-0.670194,-0.670194
1970,2,1970.20833333333,0,2,2,2
1970,3,1970.29166666667,0,2,2,2
1970,4,1970.375,0,2.245797,2.245797,2.245797
1970,5,1970.45833333333,0,3,3,3
1970,6,1970.54166666667,-1,2.369195,1.369195,2.369195
1970,7,1970.625,-0.670194,2.132482,1.462288,2.132482
1970,8,1970.70833333333,0,0,0,0
1970,9,1970.79166666667,-1,0,-1,-1
1970,10,1970.875,-0.670194,0,-0.670194,-0.670194
1970,11,1970.95833333333,0,0,0,0
1970,12,1971.04166666667,0,0,0,0
1971,1,1971.125,-1.5,0,-1.5,-1.5
1971,2,1971.20833333333,-2,0,-2,-2
1971,3,1971.29166666667,-1.590945,0,-1.590945,-1.590945
1971,4,1971.375,-2.245797,0,-2.245797,-2.245797
1971,5,1971.45833333333,-1.340387,0,-1.340387,-1.340387
1971,6,1971.54166666667,0,1,1,1
1971,7,1971.625,-2.276043,0,-2.276043,-2.276043
1971,8,1971.70833333333,-2.107166,0,-2.107166,-2.107166
1971,9,1971.79166666667,-2.249872,0,-2.249872,-2.249872
1971,10,1971.875,-2.381728,0,-2.381728,-2.381728
1971,11,1971.95833333333,-0.670194,0,-0.670194,-0.670194
1971,12,1972.04166666667,-2.487896,0,-2.487896,-2.487896
1972,1,1972.125,-2.926341,0,-2.926341,-2.926341
1972,2,1972.20833333333,-3.005612,0,-3.005612,-3.005612
1972,3,1972.29166666667,-3.096548,0,-3.096548,-3.096548
1972,4,1972.375,-2.911001,1,-1.911001,-2.911001
1972,5,1972.45833333333,-2.249872,0.670194,-1.579678,-2.249872
1972,6,1972.54166666667,-2.117092,0,-2.117092,-2.117092
1972,7,1972.625,0,0,0,0
1972,8,1972.70833333333,-1,0,-1,-1
1972,9,1972.79166666667,-2.117092,0,-2.117092,-2.117092
1972,10,1972.875,-1.590945,0,-1.590945,-1.590945
1972,11,1972.95833333333,0,1.5,1.5,1.5
1972,12,1973.04166666667,-1.5,0.670194,-0.829806,-1.5
1973,1,1973.125,-2,0,-2,-2
1973,2,1973.20833333333,-2,0,-2,-2
1973,3,1973.29166666667,-2.245797,0,-2.245797,-2.245797
1973,4,1973.375,-0.670194,0,-0.670194,-0.670194
1973,5,1973.45833333333,0,0,0,0
1973,6,1973.54166666667,0,0,0,0
1973,7,1973.625,0,0,0,0
1973,8,1973.70833333333,-1.5,0,-1.5,-1.5
1973,9,1973.79166666667,-2.117092,0,-2.117092,-2.117092
1973,10,1973.875,0,1,1,1
1973,11,1973.95833333333,0,1.340387,1.340387,1.340387
1973,12,1974.04166666667,0,0.670194,0.670194,0.670194
1974,1,1974.125,0,0,0,0
1974,2,1974.20833333333,0,0,0,0
1974,3,1974.29166666667,0,0,0,0
1974,4,1974.375,-1.5,0,-1.5,-1.5
1974,5,1974.45833333333,-1.340387,0,-1.340387,-1.340387
1974,6,1974.54166666667,0,0,0,0
1974,7,1974.625,0,1,1,1
1974,8,1974.70833333333,-1,0,-1,-1
1974,9,1974.79166666667,-0.670194,0,-0.670194,-0.670194
1974,10,1974.875,0,2,2,2
1974,11,1974.95833333333,0,2,2,2
1974,12,1975.04166666667,0,2.694956,2.694956,2.694956
1975,1,1975.125,0,2.694956,2.694956,2.694956
1975,2,1975.20833333333,-1,0,-1,-1
1975,3,1975.29166666667,-0.670194,0,-0.670194,-0.670194
1975,4,1975.375,0,0,0,0
1975,5,1975.45833333333,-1,0,-1,-1
1975,6,1975.54166666667,0,1,1,1
1975,7,1975.625,0,0.670194,0.670194,0.670194
1975,8,1975.70833333333,0,1,1,1
1975,9,1975.79166666667,0,0.670194,0.670194,0.670194
1975,10,1975.875,0,0,0,0
1975,11,1975.95833333333,0,1,1,1
1975,12,1976.04166666667,-1.5,0,-1.5,-1.5
1976,1,1976.125,-0.670194,1,0.329806,1
1976,2,1976.20833333333,-1,0,-1,-1
1976,3,1976.29166666667,-1.340387,0,-1.340387,-1.340387
1976,4,1976.375,-0.670194,0,-0.670194,-0.670194
1976,5,1976.45833333333,-1,0,-1,-1
1976,6,1976.54166666667,-2.369195,0,-2.369195,-2.369195
1976,7,1976.625,-2.132482,0,-2.132482,-2.132482
1976,8,1976.70833333333,-2.694956,0,-2.694956,-2.694956
1976,9,1976.79166666667,0,1.5,1.5,1.5
1976,10,1976.875,0,1.340387,1.340387,1.340387
1976,11,1976.95833333333,0,0,0,0
1976,12,1977.04166666667,0,0,0,0
1977,1,1977.125,0,1,1,1
1977,2,1977.20833333333,0,2,2,2
1977,3,1977.29166666667,0,1.590945,1.590945,1.590945
1977,4,1977.375,0,0,0,0
1977,5,1977.45833333333,-2,0,-2,-2
1977,6,1977.54166666667,-1.340387,1,-0.340387,-1.340387
1977,7,1977.625,0,0.670194,0.670194,0.670194
1977,8,1977.70833333333,0,0,0,0
1977,9,1977.79166666667,0,0,0,0
1977,10,1977.875,0,0,0,0
1977,11,1977.95833333333,0,1.5,1.5,1.5
1977,12,1978.04166666667,0,1.340387,1.340387,1.340387
1978,1,1978.125,0,0,0,0
1978,2,1978.20833333333,0,0,0,0
1978,3,1978.29166666667,0,1.5,1.5,1.5
1978,4,1978.375,-1,0.670194,-0.329806,-1
1978,5,1978.45833333333,0,2,2,2
1978,6,1978.54166666667,0,2,2,2
1978,7,1978.625,0,2,2,2
1978,8,1978.70833333333,0,1.796638,1.796638,1.796638
1978,9,1978.79166666667,0,0,0,0
1978,10,1978.875,0,0,0,0
1978,11,1978.95833333333,-1.5,0,-1.5,-1.5
1978,12,1979.04166666667,0,1.5,1.5,1.5
1979,1,1979.125,0,1.340387,1.340387,1.340387
1979,2,1979.20833333333,0,0,0,0
1979,3,1979.29166666667,0,2.245797,2.245797,2.245797
1979,4,1979.375,0,2,2,2
1979,5,1979.45833333333,0,1.590945,1.590945,1.590945
1979,6,1979.54166666667,0,0,0,0
1979,7,1979.625,-1.5,0,-1.5,-1.5
1979,8,1979.70833333333,-1.340387,0,-1.340387,-1.340387
1979,9,1979.79166666667,0,0,0,0
1979,10,1979.875,0,0,0,0
1979,11,1979.95833333333,0,1,1,1
1979,12,1980.04166666667,0,1.340387,1.340387,1.340387
1980,1,1980.125,0,0.670194,0.670194,0.670194
1980,2,1980.20833333333,0,0,0,0
1980,3,1980.29166666667,0,0,0,0
1980,4,1980.375,0,1,1,1
1980,5,1980.45833333333,0,0.670194,0.670194,0.670194
1980,6,1980.54166666667,0,0,0,0
1980,7,1980.625,0,1,1,1
1980,8,1980.70833333333,0,0.670194,0.670194,0.670194
1980,9,1980.79166666667,-1,0,-1,-1
1980,10,1980.875,0,1.5,1.5,1.5
1980,11,1980.95833333333,-1,0.670194,-0.329806,-1
1980,12,1981.04166666667,-0.670194,0,-0.670194,-0.670194
1981,1,1981.125,0,1,1,1
1981,2,1981.20833333333,-1,0,-1,-1
1981,3,1981.29166666667,0,1,1,1
1981,4,1981.375,0,0.670194,0.670194,0.670194
1981,5,1981.45833333333,0,0,0,0
1981,6,1981.54166666667,0,0,0,0
1981,7,1981.625,0,0,0,0
1981,8,1981.70833333333,-1,0,-1,-1
1981,9,1981.79166666667,-0.670194,0,-0.670194,-0.670194
1981,10,1981.875,0,2,2,2
1981,11,1981.95833333333,0,2,2,2
1981,12,1982.04166666667,0,2.694956,2.694956,2.694956
1982,1,1982.125,0,3,3,3
1982,2,1982.20833333333,-1.5,2.369195,0.869195,2.369195
1982,3,1982.29166666667,-1.340387,2.132482,0.792095,2.132482
1982,4,1982.375,-1.590945,0,-1.590945,-1.590945
1982,5,1982.45833333333,-1.796638,0,-1.796638,-1.796638
1982,6,1982.54166666667,0,1,1,1
1982,7,1982.625,0,0.670194,0.670194,0.670194
1982,8,1982.70833333333,0,0,0,0
1982,9,1982.79166666667,-1,0,-1,-1
1982,10,1982.875,0,1.5,1.5,1.5
1982,11,1982.95833333333,0,2,2,2
1982,12,1983.04166666667,0,2.245797,2.245797,2.245797
1983,1,1983.125,0,3,3,3
1983,2,1983.20833333333,0,2.76406,2.76406,2.76406
1983,3,1983.29166666667,0,2.487896,2.487896,2.487896
1983,4,1983.375,0,3,3,3
1983,5,1983.45833333333,0,3.175638,3.175638,3.175638
1983,6,1983.54166666667,-1,3,2,3
1983,7,1983.625,-1.340387,2.911001,1.570614,2.911001
1983,8,1983.70833333333,-1.590945,0,-1.590945,-1.590945
1983,9,1983.79166666667,-0.670194,0,-0.670194,-0.670194
1983,10,1983.875,0,0,0,0
1983,11,1983.95833333333,0,0,0,0
1983,12,1984.04166666667,0,0,0,0
1984,1,1984.125,0,2,2,2
1984,2,1984.20833333333,0,2,2,2
1984,3,1984.29166666667,-1.5,0,-1.5,-1.5
1984,4,1984.375,-1.340387,0,-1.340387,-1.340387
1984,5,1984.45833333333,0,2,2,2
1984,6,1984.54166666667,0,2,2,2
1984,7,1984.625,-1,0,-1,-1
1984,8,1984.70833333333,-1.340387,0,-1.340387,-1.340387
1984,9,1984.79166666667,0,1.5,1.5,1.5
1984,10,1984.875,0,2,2,2
1984,11,1984.95833333333,0,1.590945,1.590945,1.590945
1984,12,1985.04166666667,0,0,0,0
1985,1,1985.125,0,0,0,0
1985,2,1985.20833333333,0,0,0,0
1985,3,1985.29166666667,0,0,0,0
1985,4,1985.375,0,0,0,0
1985,5,1985.45833333333,0,2,2,2
1985,6,1985.54166666667,0,2,2,2
1985,7,1985.625,-1,0,-1,-1
1985,8,1985.70833333333,-0.670194,0,-0.670194,-0.670194
1985,9,1985.79166666667,0,0,0,0
1985,10,1985.875,-1.5,0,-1.5,-1.5
1985,11,1985.95833333333,-0.670194,1,0.329806,1
1985,12,1986.04166666667,0,0.670194,0.670194,0.670194
1986,1,1986.125,0,2,2,2
1986,2,1986.20833333333,-1.5,0.670194,-0.829806,-1.5
1986,3,1986.29166666667,-0.670194,1,0.329806,1
1986,4,1986.375,0,2,2,2
1986,5,1986.45833333333,0,2,2,2
1986,6,1986.54166666667,-1,0,-1,-1
1986,7,1986.625,-0.670194,0,-0.670194,-0.670194
1986,8,1986.70833333333,0,0,0,0
1986,9,1986.79166666667,0,1,1,1
1986,10,1986.875,0,2,2,2
1986,11,1986.95833333333,0,1.590945,1.590945,1.590945
1986,12,1987.04166666667,0,0,0,0
1987,1,1987.125,-1,0,-1,-1
1987,2,1987.20833333333,-0.670194,0,-0.670194,-0.670194
1987,3,1987.29166666667,0,1,1,1
1987,4,1987.375,-1,0,-1,-1
1987,5,1987.45833333333,0,1.590945,1.590945,1.590945
1987,6,1987.54166666667,0,2.245797,2.245797,2.245797
1987,7,1987.625,0,2.369195,2.369195,2.369195
1987,8,1987.70833333333,0,2.694956,2.694956,2.694956
1987,9,1987.79166666667,0,2.369195,2.369195,2.369195
1987,10,1987.875,0,2.84331,2.84331,2.84331
1987,11,1987.95833333333,0,2.601192,2.601192,2.601192
1987,12,1988.04166666667,0,2.40819,2.40819,2.40819
1988,1,1988.125,0,2.249872,2.249872,2.249872
1988,2,1988.20833333333,0,2.381728,2.381728,2.381728
1988,3,1988.29166666667,0,3.005612,3.005612,3.005612
1988,4,1988.375,-1,1.590945,0.590945,1.590945
1988,5,1988.45833333333,-0.670194,0,-0.670194,-0.670194
1988,6,1988.54166666667,-1,0,-1,-1
1988,7,1988.625,-0.670194,0,-0.670194,-0.670194
1988,8,1988.70833333333,-1,0,-1,-1
1988,9,1988.79166666667,0,1,1,1
1988,10,1988.875,0,1.340387,1.340387,1.340387
1988,11,1988.95833333333,0,0.670194,0.670194,0.670194
1988,12,1989.04166666667,0,2.245797,2.245797,2.245797
1989,1,1989.125,-1.5,0,-1.5,-1.5
1989,2,1989.20833333333,-2,0,-2,-2
1989,3,1989.29166666667,-1.590945,0,-1.590945,-1.590945
1989,4,1989.375,0,2,2,2
1989,5,1989.45833333333,-1.5,0.670194,-0.829806,-1.5
1989,6,1989.54166666667,-2,0,-2,-2
1989,7,1989.625,-1.590945,0,-1.590945,-1.590945
1989,8,1989.70833333333,-1.796638,0,-1.796638,-1.796638
1989,9,1989.79166666667,-0.670194,0,-0.670194,-0.670194
1989,10,1989.875,0,0,0,0
1989,11,1989.95833333333,0,0,0,0
1989,12,1990.04166666667,0,1.5,1.5,1.5
1990,1,1990.125,-1,0.670194,-0.329806,-1
1990,2,1990.20833333333,0,2,2,2
1990,3,1990.29166666667,-1,1.340387,0.340387,1.340387
1990,4,1990.375,-0.670194,0,-0.670194,-0.670194
1990,5,1990.45833333333,-1.590945,0,-1.590945,-1.590945
1990,6,1990.54166666667,-0.670194,1,0.329806,1
1990,7,1990.625,-1.590945,0,-1.590945,-1.590945
1990,8,1990.70833333333,-2,0,-2,-2
1990,9,1990.79166666667,-1.590945,0,-1.590945,-1.590945
1990,10,1990.875,0,1,1,1
1990,11,1990.95833333333,0,2,2,2
1990,12,1991.04166666667,0,1.590945,1.590945,1.590945
1991,1,1991.125,0,0,0,0
1991,2,1991.20833333333,-1.5,0,-1.5,-1.5
1991,3,1991.29166666667,-2,0,-2,-2
1991,4,1991.375,-2.245797,0,-2.245797,-2.245797
1991,5,1991.45833333333,-3,0,-3,-3
1991,6,1991.54166666667,-2.76406,0,-2.76406,-2.76406
1991,7,1991.625,-2.487896,0,-2.487896,-2.487896
1991,8,1991.70833333333,-3,0,-3,-3
1991,9,1991.79166666667,-3,0,-3,-3
1991,10,1991.875,-2.81234,0,-2.81234,-2.81234
1991,11,1991.95833333333,-2.646365,0,-2.646365,-2.646365
1991,12,1992.04166666667,-2.117092,0,-2.117092,-2.117092
1992,1,1992.125,-2.117092,0,-2.117092,-2.117092
1992,2,1992.20833333333,-0.670194,0,-0.670194,-0.670194
1992,3,1992.29166666667,0,2,2,2
1992,4,1992.375,0,2,2,2
1992,5,1992.45833333333,-1.5,0,-1.5,-1.5
1992,6,1992.54166666667,-0.670194,1,0.329806,1
1992,7,1992.625,0,0.670194,0.670194,0.670194
1992,8,1992.70833333333,0,0,0,0
1992,9,1992.79166666667,0,0,0,0
1992,10,1992.875,0,1.5,1.5,1.5
1992,11,1992.95833333333,0,2,2,2
1992,12,1993.04166666667,0,2,2,2
1993,1,1993.125,0,1.796638,1.796638,1.796638
1993,2,1993.20833333333,-1.5,0,-1.5,-1.5
1993,3,1993.29166666667,-2,0,-2,-2
1993,4,1993.375,-2.245797,0,-2.245797,-2.245797
1993,5,1993.45833333333,-2.245797,0,-2.245797,-2.245797
1993,6,1993.54166666667,0,0,0,0
1993,7,1993.625,0,1,1,1
1993,8,1993.70833333333,-1.5,0,-1.5,-1.5
1993,9,1993.79166666667,-0.670194,1,0.329806,1
1993,10,1993.875,0,2,2,2
1993,11,1993.95833333333,-1,0.670194,-0.329806,-1
1993,12,1994.04166666667,0,2.245797,2.245797,2.245797
1994,1,1994.125,0,2,2,2
1994,2,1994.20833333333,0,1.590945,1.590945,1.590945
1994,3,1994.29166666667,0,2.276043,2.276043,2.276043
1994,4,1994.375,0,3,3,3
1994,5,1994.45833333333,0,2.84331,2.84331,2.84331
1994,6,1994.54166666667,-1,2.381728,1.381728,2.381728
1994,7,1994.625,-0.670194,2.117092,1.446898,2.117092
1994,8,1994.70833333333,0,0,0,0
1994,9,1994.79166666667,0,2.117092,2.117092,2.117092
1994,10,1994.875,0,0.670194,0.670194,0.670194
1994,11,1994.95833333333,0,0,0,0
1994,12,1995.04166666667,0,0,0,0
1995,1,1995.125,0,2,2,2
1995,2,1995.20833333333,0,2,2,2
1995,3,1995.29166666667,0,2.694956,2.694956,2.694956
1995,4,1995.375,0,2.694956,2.694956,2.694956
1995,5,1995.45833333333,0,2.76406,2.76406,2.76406
1995,6,1995.54166666667,0,2.487896,2.487896,2.487896
1995,7,1995.625,0,2.276043,2.276043,2.276043
1995,8,1995.70833333333,0,2.107166,2.107166,2.107166
1995,9,1995.79166666667,0,2.249872,2.249872,2.249872
1995,10,1995.875,0,2.117092,2.117092,2.117092
1995,11,1995.95833333333,0,0,0,0
1995,12,1996.04166666667,0,0,0,0
1996,2,1996.08,-1.6778,0.195017,-1.482783,-1.6778
1996,3,1996.17,-2.25831,0,-2.25831,-2.25831
1996,4,1996.25,-2.78121,0,-2.78121,-2.78121
1996,5,1996.33,-2.02558,1.12784,-0.89774,-2.02558
1996,6,1996.42,-2.26365,0.020897,-2.242753,-2.26365
1996,7,1996.5,-0.468898,0.324887,-0.144011,-0.468898
1996,8,1996.58,0,0.406714,0.406714,0.406714
1996,9,1996.67,-0.410141,0,-0.410141,-0.410141
1996,10,1996.75,0,0.697256,0.697256,0.697256
1996,11,1996.83,0,1.32669,1.32669,1.32669
1996,12,1996.92,-0.721825,0.172659,-0.549166,-0.721825
1997,1,1997,-2,0,-2,-2
1997,2,1997.08,-0.20236,1.37039,1.16803,1.37039
1997,3,1997.17,0,0.96209,0.96209,0.96209
1997,4,1997.25,-0.213414,0,-0.213414,-0.213414
1997,5,1997.33,-0.249227,0.000685,-0.248542,-0.249227
1997,6,1997.42,0,0.710743,0.710743,0.710743
1997,7,1997.5,0,0.987847,0.987847,0.987847
1997,8,1997.58,-1.5,0,-1.5,-1.5
1997,9,1997.67,-2,0,-2,-2
1997,10,1997.75,-1.57885,0.256717,-1.322133,-1.57885
1997,11,1997.83,-1.81772,0,-1.81772,-1.81772
1997,12,1997.92,0,0.752164,0.752164,0.752164
1998,1,1998,0,0.814805,0.814805,0.814805
1998,2,1998.08,-1.23824,0,-1.23824,-1.23824
1998,3,1998.17,-0.162796,0.824781,0.661985,0.824781
1998,4,1998.25,0,1.21716,1.21716,1.21716
1998,5,1998.33,-1.01056,0.121413,-0.889147,-1.01056
